epoch,lr,loss,iou,val_loss,val_iou,ce_loss,dice_loss,mse_loss,kl_loss
189,0.0001,0.1531083427576555,0.9542341117291974,0.18291452303528785,0.9137450051517503,0.05908590032615595,0.04701122144858042,0.0,0.0
190,0.0001,0.14527602452370855,0.9565516545897891,0.18348789624869824,0.9095718488426675,0.05592399457883504,0.044676014946566686,0.0,0.0
191,0.0001,0.14903291097531715,0.9555888464266196,0.1873898796737194,0.9121377861787365,0.05759645517294606,0.04571822740965419,0.0,0.0
192,0.0001,0.14925850244859853,0.9554050192832791,0.16803944632411003,0.9206182293187876,0.05753297022440367,0.04586276618970765,0.0,0.0
193,0.0001,0.15627396282636458,0.9531177023830048,0.18214347139000892,0.9111689722425078,0.06006638007238507,0.04810379155808025,0.0,0.0
194,0.0001,0.15174668116701973,0.9542470374442404,0.1696977935731411,0.9173779424319894,0.057766988252600036,0.046989846560690135,0.0,0.0
195,0.0001,0.16212916539775002,0.9511492067858074,0.19934462308883666,0.9091168677703176,0.06208691870172819,0.05002112314105034,0.0,0.0
196,0.0001,0.15718756357414854,0.9527911700162809,0.16286095157265662,0.9210646102002729,0.0603828443110817,0.04840235991610421,0.0,0.0
197,0.0001,0.14581442210409376,0.9566254749768999,0.17635015845298768,0.9163076311431297,0.056562995020714074,0.04462571359342999,0.0,0.0
198,0.0001,0.145802380827566,0.9561206754505734,0.16056407541036605,0.9211067183652066,0.055571298787577286,0.04511554083890385,0.0,0.0
199,0.0001,0.1457072308080064,0.9559876966106798,0.1861735586076975,0.9097462187417282,0.05524544050503108,0.04523089528083801,0.0,0.0
