epoch,lr,loss,iou,val_loss,val_iou,ce_loss,dice_loss,mse_loss,kl_loss
189,0.0001,0.15632630570938713,0.9517838985433069,0.17934341430664064,0.919947287234819,0.05742147844284773,0.0494524138538461,0.0,0.0
190,0.0001,0.16334267803712896,0.9493037152599172,0.22148932218551637,0.8933628579981182,0.05924204986934599,0.05205031405938299,0.0,0.0
191,0.0001,0.15073851172469163,0.953171861497159,0.1937030389904976,0.9152456518778038,0.0544186453580072,0.048159933403918616,0.0,0.0
192,0.0001,0.1562057043376722,0.9514655714182503,0.214855332672596,0.9049928707103796,0.05654558664383857,0.04983005907974745,0.0,0.0
193,0.0001,0.15433045172769772,0.9523237889663693,0.21116100773215293,0.9084213449575037,0.056311235420013726,0.049009608202858976,0.0,0.0
194,0.0001,0.15791077235419498,0.9511599330280146,0.2007193874567747,0.9109912962320953,0.05765627599076221,0.05012724823073337,0.0,0.0
195,0.0001,0.15780080394133142,0.9511044452154273,0.17585173547267913,0.9224185208896445,0.057468808844293416,0.050165997524010505,0.0,0.0
196,0.0001,0.1532719023525715,0.9525144655595307,0.19810314625501632,0.9100980147008707,0.05578845009011658,0.04874172649885479,0.0,0.0
197,0.0001,0.1529150887539512,0.9525016448648733,0.19532218277454377,0.9036368917390274,0.055309110125036615,0.0488029890938809,0.0,0.0
198,0.0001,0.16139969200287996,0.9496014797709448,0.19919287972152233,0.9093753507894051,0.05795941384215104,0.05172013922741538,0.0,0.0
199,0.0001,0.1557353570273048,0.9512264865115115,0.18525213077664376,0.9180391475310703,0.05546997938501207,0.05013268911524823,0.0,0.0
